id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked
84312,63098,2025-06-27,225000,9,No disponible,225
84313,63098,2025-01-23,7182000,9,No disponible,1197
84314,63098,,162000,,No disponible,162
84315,63098,2025-02-26,666000,9,,666
84316,63098,2025-12-27,738000,9,No disponible,-738
84317,63098,2025-11-02,639000,,No disponible,639
84318,63098,2025-05-15,81000,9,No disponible,81
84319,57265,2025-02-24,576000,3,,576
84323,57265,2025-06-15,207000,3,,207
,57265,2025-04-17,30000,3,No disponible,30
,,2025-06-06,708000,3,,177
,57265,2025-03-20,138000,3,No disponible,138
84333,58953,2025-09-30,3576000,8,No disponible,3576
84340,63375,2025-08-09,-1800000,8,No disponible,
,63375,2025-01-22,2856000,8,No disponible,408
84344,63375,2025-01-31,736000,8,No disponible,-736
84348,63375,2025-06-02,,8,,1368
,65788,2025-01-30,120000,6,No disponible,120
,65788,2025-04-02,864000,6,No disponible,864
,57134,2025-01-12,588000,,No disponible,588
,57134,2025-03-10,588000,7,,196
84370,57134,2025-01-21,630000,7,,630
84371,58150,2025-12-06,124000,4,,124
84373,61678,2025-02-06,-976000,8,No disponible,976
84375,61678,2025-07-01,,8,,768
,61678,2025-10-16,256000,8,,256
84377,61678,2025-02-11,480000,8,No disponible,-480
,61678,2025-09-19,,8,No disponible,208
,56192,2025-03-08,255000,3,No disponible,255
84393,61486,2025-05-13,-1392000,8,No disponible,464
,61486,,768000,8,No disponible,768
84399,57329,2025-05-21,-469000,7,No disponible,469
84400,57329,2025-06-06,,7,No disponible,-518
84408,59980,2025-02-03,310000,2,No disponible,310
84409,59980,2025-01-16,,2,No disponible,290
84410,59980,2025-01-20,200000,,No disponible,
84411,59980,2025-01-27,32000,2,No disponible,32
84412,59980,2025-02-12,88000,2,No disponible,88
84413,59980,2025-01-28,72000,2,No disponible,72
84414,59980,2025-02-04,170000,2,No disponible,170
84415,59980,2025-01-04,354000,2,No disponible,354
84416,55894,2025-07-05,,9,No disponible,1152
84418,55894,2026-02-06,288000,9,No disponible,288
84419,55894,2025-03-06,261000,,No disponible,261
84420,55894,2025-05-21,1089000,9,No disponible,1089
,58088,2025-01-08,132000,2,No disponible,264
84427,63819,2025-02-22,1248000,6,,312
84431,56076,2025-08-23,90000,5,No disponible,90
84433,56076,2025-10-29,990000,5,No disponible,990
84434,56076,2025-11-27,-890000,5,,890
84436,62894,2025-02-06,-2600000,10,No disponible,520
84437,62894,2025-05-07,980000,10,,980
84438,62894,2025-01-10,850000,10,,850
84448,62894,2025-01-21,550000,10,No disponible,-550
,62894,2025-05-27,-630000,10,No disponible,630
,57418,2025-07-11,-305000,5,No disponible,305
84456,57418,2026-02-03,-370000,5,No disponible,370
84461,64200,2026-03-23,342000,3,No disponible,57
84462,64200,2025-05-11,102000,3,No disponible,-102
84464,64200,2025-05-27,60000,3,No disponible,60
84465,64200,,27000,3,No disponible,
84466,64200,2025-06-23,282000,3,No disponible,282
,64200,2025-04-28,1188000,3,No disponible,1188
84468,64200,2025-04-22,609000,,No disponible,609
84469,64200,2025-04-24,387000,3,No disponible,387
84470,64200,2026-07-11,213000,3,No disponible,213
84471,64200,2026-05-24,177000,3,No disponible,177
84472,57402,2025-04-08,344000,8,,344
84482,,2025-07-19,,8,,344
,,2025-03-23,56000,8,No disponible,56
84496,65110,2025-02-16,-440000,8,No disponible,440
,65110,2025-02-11,296000,8,No disponible,
84512,63053,2025-06-25,-279000,3,No disponible,279
,63053,2025-07-04,507000,3,No disponible,507
,55889,,348000,1,No disponible,348
,57094,2026-01-18,675000,3,No disponible,135
84525,57094,2026-05-01,-156000,3,No disponible,156
84529,64467,2025-05-12,891000,9,No disponible,891
84531,63537,2026-02-22,820000,4,No disponible,-820
84532,63537,2026-05-04,-1800000,4,No disponible,1800
,63537,2026-04-11,524000,4,No disponible,524
,57803,2026-04-21,930000,10,No disponible,930
84544,57803,2026-05-15,230000,10,,230
84545,57803,2025-12-27,-220000,10,No disponible,
84553,61866,2026-01-22,810000,10,,810
84555,61866,2025-01-09,-1900000,10,No disponible,1900
84559,64478,2025-02-05,378000,,,378
84560,64478,,1064000,7,No disponible,1064
84561,64478,2025-02-01,784000,7,No disponible,112
84562,64478,2025-01-05,112000,7,No disponible,112
84564,64478,2025-01-29,392000,7,No disponible,392
84565,64478,2025-01-18,35000,7,No disponible,35
84566,64478,,175000,7,No disponible,175
84567,64478,2025-02-19,,7,No disponible,455
84569,64557,2025-04-13,388000,3,,291
84570,64557,2025-04-23,135000,,No disponible,-135
84576,61853,2026-02-02,855000,9,No disponible,855
84577,61853,2026-01-15,-889000,9,No disponible,1143
84578,61853,2025-03-25,846000,9,No disponible,846
84579,61853,2025-07-08,810000,9,No disponible,810
84580,61853,2026-06-10,171000,,No disponible,171
84581,61853,,414000,9,No disponible,414
84582,61853,2025-02-16,720000,9,No disponible,720
84583,61853,2025-09-19,414000,9,No disponible,
84584,61853,2025-04-06,1080000,9,No disponible,
84585,61853,2025-05-04,679000,9,No disponible,873
84586,61853,2025-09-21,738000,9,No disponible,738
84587,61853,2025-05-11,63000,9,No disponible,
84588,61853,2026-07-06,666000,,No disponible,666
84589,61853,2026-06-05,288000,9,No disponible,288
84590,61853,2025-11-30,468000,9,No disponible,468
84591,61853,2025-04-22,576000,9,No disponible,576
84592,61853,2025-08-07,585000,9,No disponible,585
84593,61853,,4545000,9,No disponible,
84594,61853,2025-10-12,441000,9,No disponible,441
84595,61853,2025-11-05,738000,9,No disponible,738
84596,61853,2026-08-08,810000,9,No disponible,810
84597,61853,2025-04-04,243000,9,No disponible,243
84606,58295,2025-08-28,985000,,No disponible,-985
84608,58054,,515000,5,,515
84622,65269,2025-12-19,-80000,5,,100
,65269,2025-09-06,345000,5,No disponible,
84630,65269,2025-09-01,-155000,5,No disponible,155
84636,61893,,,,,266
,,2025-03-07,495000,3,No disponible,495
84654,60414,2025-05-29,408000,8,,816
84667,61553,2025-08-13,350000,10,No disponible,-700
,61553,2026-10-05,710000,10,No disponible,
,61553,2026-08-05,220000,10,No disponible,220
84674,60774,2025-04-04,1740000,4,No disponible,-1740
,60774,2025-02-22,147000,4,No disponible,588
84676,65822,2025-12-08,10000,1,No disponible,10
84677,65822,2026-01-02,438000,1,No disponible,146
84678,65822,2025-05-03,39000,1,No disponible,39
84679,65822,2025-08-30,-39000,1,No disponible,39
84680,65822,2025-02-14,136000,1,No disponible,136
84681,65822,2026-02-18,295000,1,No disponible,295
84682,63873,2025-08-17,2752000,8,No disponible,2752
84684,63873,2025-08-05,608000,8,No disponible,
84685,63873,2025-05-20,112000,8,No disponible,112
84686,63873,2025-09-19,480000,8,No disponible,-480
84691,57503,2025-01-31,90000,9,,90
,57503,2025-05-15,567000,9,No disponible,567
84701,60911,2025-10-09,286000,1,No disponible,286
84725,,2025-01-25,-472000,,No disponible,472
84702,60911,,115000,1,No disponible,115
84703,60911,2026-04-25,195000,1,No disponible,65
84704,60911,2026-02-05,10000,1,No disponible,10
,60911,2026-05-15,79000,,No disponible,79
84706,60911,,160000,1,No disponible,160
,55867,2025-02-18,468000,6,No disponible,468
84716,55867,2025-02-06,-360000,6,No disponible,360
,62033,2026-07-27,20000,,No disponible,20
84732,63387,2025-10-09,366000,2,,122
84740,63387,2025-10-08,44000,2,,44
84743,63387,2025-04-10,132000,2,,132
84748,60206,2025-06-25,126000,2,No disponible,-126
84753,,2025-09-15,136000,4,,136
84754,58101,2026-08-28,-176000,4,No disponible,176
84758,57209,2025-09-21,772000,4,No disponible,772
84759,57209,2025-01-30,116000,4,No disponible,116
84760,57209,2025-12-11,1872000,4,No disponible,1872
84761,57209,2025-07-06,512000,4,,512
84780,62111,2025-01-01,,3,No disponible,1170
84781,60650,2025-01-02,-231000,1,No disponible,231
84782,60650,2025-01-01,232000,1,No disponible,232
84783,56253,2026-08-10,2325000,,No disponible,2325
84784,56253,2025-07-16,50000,5,No disponible,125
,56253,2026-06-18,410000,,No disponible,410
84786,56253,2025-11-21,375000,5,No disponible,375
84787,56253,2025-04-23,775000,5,No disponible,775
,56253,2025-05-06,560000,5,No disponible,140
84789,56253,2025-08-05,415000,,No disponible,415
84790,56253,2026-05-07,425000,,No disponible,425
84791,56253,2025-07-08,480000,5,No disponible,480
84793,66508,2025-07-15,210000,7,No disponible,210
84794,66508,2025-04-22,3577000,7,No disponible,511
84795,66508,2025-02-23,182000,7,No disponible,182
84796,66508,2025-04-06,644000,7,No disponible,644
84797,66508,2026-09-04,609000,7,No disponible,609
84798,66508,2025-05-18,280000,7,No disponible,280
84799,66508,2026-05-17,392000,7,No disponible,-392
84800,66508,2025-05-23,245000,7,No disponible,245
84809,61250,2025-07-29,-1960000,10,No disponible,1960
84810,61250,2025-02-13,2280000,10,No disponible,-760
84812,61250,,750000,10,,
84816,59749,2025-05-29,448000,7,No disponible,-448
84822,56428,2025-03-10,,1,,31
84828,62172,2025-11-23,650000,5,No disponible,650
84829,62172,2025-07-18,3570000,5,No disponible,595
84830,62172,2025-08-13,360000,5,No disponible,360
84831,62172,2025-08-05,310000,5,No disponible,-310
84832,62172,2025-09-19,,5,No disponible,-265
84835,62172,2025-09-23,360000,,No disponible,360
84836,62172,2025-08-15,170000,5,No disponible,170
,58069,2025-03-19,1360000,4,No disponible,1360
,65013,2025-01-01,160000,8,No disponible,160
,59680,2025-01-25,546000,6,No disponible,546
84856,59680,2025-03-16,-791000,6,No disponible,678
84866,,2025-07-15,535000,7,,749
84871,63915,2025-10-02,413000,7,,413
84877,62384,2025-02-28,116000,2,No disponible,116
84878,66505,2025-04-23,300000,2,No disponible,300
84904,64327,2025-02-23,1340000,10,No disponible,-1340
84879,66505,2025-04-07,896000,2,No disponible,224
84881,66505,2025-05-07,150000,2,No disponible,150
84882,66505,2025-01-13,38000,2,No disponible,38
84883,56875,2025-09-15,100000,10,No disponible,100
84884,56875,2025-05-05,1530000,10,No disponible,1530
84885,56875,2025-01-26,1750000,10,No disponible,1750
84886,56875,2025-07-01,196000,10,No disponible,280
84887,56875,2025-03-15,700000,10,No disponible,700
,56875,2025-05-09,250000,10,,250
84889,56875,2025-01-31,,10,No disponible,840
84890,56875,2025-07-20,50000,10,No disponible,50
84891,56875,2025-04-27,660000,10,No disponible,
84892,56875,,310000,10,No disponible,310
84893,57775,2025-11-08,553000,7,No disponible,553
84894,57775,2025-12-09,3780000,7,No disponible,
84895,,2025-06-29,-560000,7,No disponible,
84896,57775,2025-02-02,525000,7,No disponible,525
84897,57775,2025-12-17,364000,7,No disponible,
84898,57775,2025-08-09,1323000,7,No disponible,1323
84899,57775,2025-09-20,343000,7,No disponible,343
84900,57775,2025-07-13,350000,,No disponible,350
84901,61007,2025-05-11,927000,9,No disponible,927
84902,61975,2025-09-05,1256000,8,No disponible,1256
84903,61975,2025-03-05,984000,8,No disponible,984
84905,64327,2025-02-26,-14000,10,No disponible,70
,57889,2025-09-21,144000,1,No disponible,144
84909,61364,,504000,6,No disponible,504
84910,61364,2025-10-26,2736000,6,No disponible,456
84911,61364,,198000,6,No disponible,198
84912,61364,2025-03-04,72000,6,No disponible,72
84913,61364,2026-11-01,234000,6,No disponible,234
84914,61364,2026-05-22,558000,6,No disponible,558
84915,61364,2025-07-28,576000,6,No disponible,576
84918,63861,2025-01-25,448000,8,,
84920,57591,2026-02-09,1372000,4,No disponible,-1372
84923,66104,2025-01-06,584000,8,,584
84929,61875,2025-01-13,1134000,6,,1134
84931,61875,2026-02-05,288000,6,,-288
84938,64208,2025-03-28,594000,9,No disponible,-594
84939,64208,2025-05-10,-621000,9,No disponible,621
84941,64208,2025-05-16,-639000,9,No disponible,639
84942,60808,2025-01-10,785000,5,No disponible,785
84943,60808,2025-02-23,540000,5,No disponible,540
84944,60808,2025-05-25,420000,5,No disponible,-420
84946,63655,2025-01-02,732000,2,No disponible,732
84947,63655,2025-01-06,644000,,No disponible,92
84948,63655,2025-01-02,168000,2,No disponible,168
84949,63655,2025-01-02,78000,2,No disponible,78
84950,63655,2025-01-03,154000,,No disponible,154
84951,63655,,100000,2,No disponible,100
84952,63655,2025-01-07,138000,2,No disponible,138
84953,63655,2025-01-11,136000,2,,136
84954,63655,2025-01-13,318000,2,No disponible,318
84955,63655,2025-01-05,218000,2,No disponible,218
,58505,2025-12-11,48000,3,No disponible,48
84967,,2026-03-15,435000,3,No disponible,-435
,58505,2026-02-20,264000,3,No disponible,264
84979,60008,2026-08-07,1194000,6,No disponible,1194
,55974,,76000,1,No disponible,76
84980,60008,2026-08-13,245000,6,No disponible,294
84981,60008,,252000,6,No disponible,252
84982,60008,2026-07-25,78000,6,No disponible,78
84983,60008,2026-08-22,,6,No disponible,36
84984,60008,2025-03-26,192000,,No disponible,192
84985,60008,2025-09-22,120000,6,No disponible,
84986,60008,2025-06-20,,6,No disponible,516
84988,58223,2025-05-04,448000,7,No disponible,448
84989,58223,2025-01-10,440000,7,No disponible,770
84991,58223,2025-03-05,,7,No disponible,273
84992,58223,2025-03-16,224000,7,No disponible,224
84993,58223,2025-02-21,798000,7,No disponible,798
84994,58223,2025-03-13,,7,No disponible,840
84995,58223,2025-03-19,77000,7,No disponible,77
84996,58223,2025-01-24,588000,7,No disponible,588
84997,58223,2025-05-07,189000,7,No disponible,189
84998,59914,2025-03-23,370000,2,,370
84999,59914,2025-12-08,358000,2,No disponible,358
85000,56545,2025-06-24,135000,1,,135
85001,56545,2026-01-02,133000,1,No disponible,-133
85020,,2025-01-21,-324000,,No disponible,324
85021,55692,2025-02-02,582000,3,,582
85022,60871,2025-01-16,315000,7,,-315
85025,62442,2025-09-15,-25000,1,No disponible,25
85029,60270,2025-03-07,130000,5,,130
85030,60270,2025-04-15,-530000,5,No disponible,530
,60270,2025-01-22,165000,5,No disponible,165
85042,65760,2025-02-17,138000,6,,138
,65760,2025-02-12,408000,6,No disponible,408
85044,56560,2025-04-25,272000,4,No disponible,
85047,56560,2026-04-12,300000,4,No disponible,300
85058,,2025-05-19,-203000,7,No disponible,203
85060,62184,2025-07-11,-455000,7,No disponible,455
85063,62184,2025-06-07,105000,7,No disponible,-105
85064,62184,2025-08-23,154000,7,No disponible,-154
85065,62184,2025-12-29,476000,7,,476
,62952,2025-05-14,70000,3,No disponible,42
,60398,2025-03-23,468000,5,No disponible,585
85078,60398,2025-07-17,330000,5,,330
85079,60398,2026-01-01,300000,5,,300
85084,62994,2025-03-24,1071000,7,No disponible,1071
85085,62994,2025-08-24,36000,7,No disponible,42
85086,62994,2025-01-05,189000,,No disponible,189
85087,62994,2025-03-25,371000,7,No disponible,371
85089,62994,2025-03-13,63000,7,No disponible,63
85090,62994,2025-02-11,469000,7,No disponible,469
85091,62325,2025-01-10,-234000,2,No disponible,234
85097,59921,2025-02-01,,9,No disponible,2538
85098,59921,2025-04-05,216000,9,No disponible,216
85099,59921,2025-04-11,1107000,9,No disponible,1107
85100,64501,2025-03-05,1050000,,No disponible,-1050
,64501,2025-07-24,630000,7,No disponible,630
85104,64501,2025-01-27,56000,7,,56
,66576,2025-06-17,1044000,9,No disponible,1044
85112,63299,2025-01-27,39000,1,No disponible,-39
85115,63299,2025-05-07,-33000,1,No disponible,33
,65446,2026-01-09,889000,7,No disponible,889
85121,65446,2025-02-14,945000,7,No disponible,-945
85126,55781,2025-01-02,274000,2,No disponible,-274
,58213,2025-02-15,460000,10,No disponible,460
85140,58213,2025-05-21,1010000,10,No disponible,-1010
85141,61003,,567000,3,No disponible,567
85142,61904,2025-02-09,1112000,8,,1112
85143,61904,2025-06-23,,8,No disponible,
85144,61904,2025-08-27,1840000,8,No disponible,368
85145,61904,2025-03-17,-352000,8,No disponible,352
85146,61904,2025-04-10,136000,8,No disponible,136
85147,61904,2025-08-10,448000,8,No disponible,448
85148,61904,2025-07-03,616000,8,No disponible,616
,60264,2025-02-21,928000,8,No disponible,464
85170,66426,2025-01-04,476000,7,,476
85171,66426,2025-01-24,84000,7,No disponible,-84
85173,66426,2025-01-07,-72000,7,No disponible,168
85176,60725,,-168000,3,No disponible,168
85185,60312,2026-08-22,1110000,2,No disponible,-222
85196,57554,2025-01-01,375000,5,,375
85200,59678,2025-04-10,-618000,3,No disponible,618
85206,59678,2025-02-15,63000,3,,63
85207,59678,2025-05-04,96000,,,96
85210,58749,2025-03-01,-66000,6,No disponible,66
,56325,2025-05-17,150000,2,No disponible,150
85219,58868,2025-04-16,22000,2,,22
85225,60360,2025-07-21,224000,4,No disponible,224
85226,60360,2025-03-09,330000,4,No disponible,440
85227,60360,2025-01-14,188000,4,No disponible,188
85228,60360,2025-01-16,128000,4,No disponible,-128
85229,62393,2025-10-02,948000,6,No disponible,948
85230,62393,2025-05-12,-204000,6,No disponible,102
85231,62393,2025-09-12,48000,6,No disponible,-48
85232,62393,2025-03-22,1752000,6,No disponible,1752
85233,62393,2025-10-03,-168000,6,No disponible,-252
85234,62393,2025-04-04,-558000,6,No disponible,-558
85235,62393,2025-03-25,330000,6,No disponible,330
85236,,2025-09-24,492000,6,,492
85241,63824,2025-09-10,486000,6,,486
,63824,2025-08-20,318000,6,No disponible,-318
85248,63824,2025-06-19,498000,6,,-498
,63824,2025-08-16,258000,6,No disponible,258
85268,61157,2025-06-19,1539000,9,No disponible,-1539
85269,61157,2026-05-28,468000,9,No disponible,702
85270,61157,2025-03-19,855000,9,No disponible,855
85271,61157,2025-03-28,549000,9,No disponible,
85272,61157,2026-06-26,675000,9,No disponible,675
85273,61157,2025-03-20,666000,9,No disponible,666
85274,61157,2025-10-10,-801000,9,No disponible,801
85275,61157,2026-08-16,1026000,9,No disponible,1026
85276,61157,2026-08-13,648000,9,No disponible,
85308,56664,2025-09-11,320000,5,No disponible,320
,58648,2026-08-25,485000,,No disponible,485
,58648,2025-05-29,325000,5,No disponible,
85296,62871,2025-07-22,240000,2,No disponible,240
85297,62871,2025-01-27,342000,2,No disponible,342
85298,62871,2025-05-24,305000,2,No disponible,122
85299,62871,2025-08-06,68000,2,No disponible,-68
85300,62871,2025-08-07,68000,2,No disponible,68
85301,62871,2025-09-30,30000,2,No disponible,30
85302,62871,2025-06-16,132000,2,No disponible,132
85303,58394,2025-01-01,1434000,6,No disponible,1434
85304,58394,2025-01-04,966000,6,,966
85305,58394,2025-01-06,2844000,6,No disponible,2844
85306,56664,2025-01-11,560000,5,No disponible,560
85307,56664,2025-02-06,,5,No disponible,335
85317,56125,2025-04-27,378000,5,,315
85320,56125,2025-04-12,65000,5,,65
85321,,2025-01-13,,5,No disponible,-220
,60940,2025-06-15,512000,8,No disponible,1024
85326,,2025-03-31,-296000,8,No disponible,296
85330,60940,2025-04-21,148000,8,,592
85333,60250,2025-01-17,134000,2,No disponible,134
85335,60250,2025-03-03,224000,2,No disponible,224
85337,66533,,-1150000,10,No disponible,1150
